"","V1","V2"
"385",0.960834421852191,0.0391655781478088
"386",0.996728875434978,0.00327112456502246
"387",0.99589727523115,0.00410272476885021
"388",0.00131190240399852,0.998688097596002
"389",0.997418329422476,0.0025816705775236
"390",0.998243576671867,0.00175642332813285
"391",0.99813001313621,0.00186998686378995
"392",0.994891551279686,0.00510844872031456
"393",0.994437773820807,0.00556222617919323
"394",0.99583556988782,0.00416443011217953
"395",0.988605140928361,0.0113948590716387
"396",0.995036507312402,0.00496349268759848
"397",0.0169089593689709,0.983091040631029
"398",0.998423527254451,0.00157647274554878
"399",0.996447535870609,0.0035524641293915
"400",0.998360790166839,0.00163920983316068
"401",0.982168802458684,0.0178311975413164
"402",0.996806435790996,0.00319356420900357
"403",0.990069657172369,0.00993034282763119
"404",0.998186417991936,0.00181358200806361
"405",0.99835551786595,0.00164448213404975
"406",0.0592770800748863,0.940722919925114
"407",0.996434352913378,0.00356564708662156
"408",0.91958167291227,0.0804183270877302
"409",0.995419484772059,0.00458051522794062
"410",0.993601602445567,0.00639839755443269
"411",0.966155339805447,0.0338446601945529
"412",0.991760258921433,0.00823974107856686
"413",0.992506027135984,0.00749397286401596
"414",0.997276561664729,0.00272343833527103
"415",0.988654286039649,0.0113457139603512
"416",0.616802652459624,0.383197347540376
"417",0.9916806294257,0.00831937057429961
"418",0.992995003724742,0.00700499627525749
"419",0.995399584926492,0.00460041507350786
"420",0.997938284535448,0.00206171546455156
"421",0.996113367355326,0.0038866326446741
"422",0.996108126359208,0.00389187364079161
"423",0.884126350233756,0.115873649766244
"424",0.996061928738135,0.00393807126186438
"425",0.987988989903367,0.0120110100966334
"426",0.992425361159496,0.00757463884050363
"427",0.995937133986152,0.00406286601384841
"428",0.996565427616709,0.00343457238329091
"429",0.997009937674588,0.00299006232541181
"430",0.991508264583936,0.00849173541606402
"431",0.993404911010919,0.00659508898908125
"432",0.996788767294919,0.00321123270508123
"433",0.997942242891554,0.00205775710844592
"434",0.998041832027772,0.00195816797222815
"435",0.948046510828865,0.0519534891711351
"436",0.991210055520112,0.00878994447988844
"437",0.995777065913334,0.0042229340866661
"438",0.994615641256997,0.00538435874300316
"439",0.993391572858515,0.00660842714148476
"440",0.987065481659787,0.0129345183402131
"441",0.997988824030929,0.00201117596907148
"442",0.994281046954248,0.00571895304575152
"443",0.995207860860122,0.0047921391398784
"444",0.994351056079399,0.00564894392060148
"445",0.983142989394831,0.0168570106051687
"446",0.997313337988564,0.00268666201143634
"447",0.993119220098906,0.00688077990109378
"448",0.998104670809225,0.00189532919077527
"449",0.992472139752412,0.00752786024758774
"450",0.00228991284766498,0.997710087152335
"451",0.991761749878978,0.00823825012102176
"452",0.994641278509933,0.00535872149006734
"453",0.981053626856817,0.0189463731431835
"454",0.997990210870998,0.00200978912900214
"455",0.997021649817085,0.00297835018291453
"456",0.995287727902312,0.00471227209768852
"457",0.995455843540925,0.0045441564590755
"458",0.998316948080259,0.00168305191974085
"459",0.997459191556162,0.00254080844383767
"460",0.992715663931102,0.00728433606889772
"461",0.997260690766451,0.00273930923354893
"462",0.990366967928033,0.00963303207196665
"463",0.994411280453788,0.00558871954621183
"464",0.992021295270343,0.00797870472965705
"465",0.995401121478809,0.00459887852119142
"466",0.99736849217931,0.00263150782068976
"467",0.996976984456279,0.0030230155437207
"468",0.000699138706117489,0.999300861293883
"469",0.995509393560289,0.00449060643971137
"470",0.990722803755965,0.00927719624403501
"471",0.342767920942028,0.657232079057972
"472",0.969087501639882,0.0309124983601181
"473",0.845296871748254,0.154703128251746
"474",0.965211549252132,0.034788450747868
"475",0.995281792561963,0.00471820743803667
"476",0.998390170374377,0.00160982962562264
"477",0.997187504420501,0.00281249557949879
"478",0.990873733828709,0.00912626617129116
"479",0.996200349327138,0.00379965067286202
"480",0.995374031437788,0.00462596856221166
"481",0.986509564656849,0.0134904353431514
"482",0.983834916451833,0.0161650835481669
"483",0.998391588503682,0.00160841149631827
"484",0.989687712995282,0.0103122870047184
"485",0.990466095137696,0.00953390486230415
"486",0.996889794709907,0.00311020529009303
"487",0.890102091516627,0.109897908483373
"488",0.991296217590479,0.00870378240952096
"489",0.99808558907383,0.00191441092617005
"490",0.997550170113795,0.00244982988620475
"491",0.99383206323854,0.00616793676145948
"492",0.995597278024341,0.00440272197565937
"493",0.991885451475044,0.00811454852495574
"494",0.65406621007532,0.34593378992468
"495",0.989760175843603,0.0102398241563974
"496",0.986246537057309,0.0137534629426913
"497",0.72642475127361,0.27357524872639
"498",0.996482959792202,0.00351704020779822
"499",0.996144499183986,0.0038555008160142
"500",0.995075866286241,0.00492413371375885
"501",0.996754866964387,0.00324513303561325
"502",0.995506472252871,0.00449352774712853
"503",0.993735639075979,0.00626436092402081
"504",0.997558817554922,0.00244118244507803
"505",0.998306866355242,0.00169313364475814
"506",0.0028838169173662,0.997116183082634
"507",0.996616225818495,0.00338377418150546
"508",0.996069903308855,0.00393009669114498
"509",0.990380387660385,0.00961961233961529
"510",0.718883362114267,0.281116637885733
"511",0.981774054170421,0.0182259458295785
"512",0.00836024835018622,0.991639751649814
"513",0.997312528225362,0.00268747177463758
"514",0.968704320617257,0.0312956793827434
"515",0.997678011286249,0.00232198871375092
"516",0.994576917805502,0.00542308219449853
"517",0.996833281605347,0.0031667183946528
"518",0.997708291223558,0.00229170877644216
"519",0.997800295133055,0.00219970486694528
"520",0.991055021735081,0.00894497826491947
"521",0.997139157931751,0.00286084206824944
"522",0.992888695720509,0.00711130427949096
"523",0.00641801556396384,0.993581984436036
"524",0.99439016552252,0.00560983447748044
"525",0.994735508288831,0.00526449171116879
"526",0.950602008960797,0.0493979910392028
"527",0.993513445158284,0.00648655484171607
"528",0.997931722510188,0.00206827748981165
"529",0.996028494252891,0.0039715057471091
"530",0.996647585326564,0.00335241467343614
"531",0.986125395331369,0.0138746046686316
"532",0.997486672511467,0.00251332748853315
"533",0.996304038874228,0.00369596112577186
"534",0.994649975529316,0.00535002447068426
"535",0.968385690749424,0.0316143092505758
"536",0.988901943789803,0.0110980562101974
"537",0.995616710884177,0.00438328911582307
"538",0.978936758117968,0.021063241882032
"539",0.996536368673726,0.00346363132627402
"540",0.98836993947367,0.0116300605263305
"541",0.994158645403186,0.00584135459681359
"542",0.995608083827437,0.00439191617256326
"543",0.996863721454268,0.00313627854573224
"544",0.997910762588736,0.00208923741126387
"545",0.995894154563974,0.00410584543602613
"546",0.991862988770713,0.00813701122928675
"547",0.990683894359189,0.00931610564081085
"548",0.995452465863507,0.00454753413649294
"549",0.997765403399406,0.00223459660059376
"550",0.962425912416856,0.0375740875831437
"551",0.997827881453441,0.00217211854655947
"552",0.962545593779413,0.0374544062205872
"553",0.991305269936547,0.00869473006345331
"554",0.995508159674702,0.00449184032529771
