"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"84274",-0.38867039336227,4.80128029347275,-2.62611893477837,0.0128001788400724,0.021659863012408,-4.21901305912302
"9921",-0.628676925951996,7.68067050411629,-4.79877303044691,3.04874593670945e-05,9.09100230481938e-05,1.53355665152676
"51367",0.570849464259576,4.0698326023315,3.89197579618919,0.000434687138488625,0.00100945266558849,-0.948352690778324
"9761",1.40557297349286,8.65059167055848,11.8481136724279,1.07436150696789e-13,6.12899697939173e-12,21.1249745779381
"84747",0.340578150959134,5.43750870415102,3.66829473913612,0.000818690282312635,0.00179467638585956,-1.70114816069646
"35",0.054423011297863,4.36192994165564,0.266717750206096,0.791278346918616,0.829252734756681,-7.40214904625739
"121665",-0.425946267027668,6.47825130376518,-3.59352815709988,0.00100888680929124,0.00216747940318698,-1.92281395123995
"64897",-0.955414149737214,3.25385628885827,-6.04842043364086,7.11517479567483e-07,3.11947911510312e-06,5.55711364645864
"5025",-0.287396514025742,3.9055600239806,-1.17890819810746,0.246522170225811,0.305729339638264,-6.60562628390416
"10645",0.561935014481283,4.96279221482136,4.83310978238091,2.75159390666045e-05,8.29126118465297e-05,1.63911538596848
"51433",-0.69787000566198,6.53009744724439,-4.25579915099348,0.000151857956683024,0.000390948234761635,-0.0808788009348209
"80196",0.268029975576782,4.90369073356643,2.59402972164542,0.0138383644954421,0.023229957937894,-4.32904814870008
"84678",1.52800133479521,4.9707906515212,8.97494900374575,1.54711200557514e-10,1.99577448719193e-09,13.7285151443987
"84876",1.20743026729699,4.34551203586852,6.7605724987586,8.48933395662759e-08,4.78013263566459e-07,7.43598949565686
"144404",-0.141080822121207,5.53930228270111,-1.00207846833586,0.323300471720315,0.387457269380917,-7.02886560614794
"54509",-1.04508406032895,1.06246671872453,-5.70846881624812,1.97912959108349e-06,7.78120719789249e-06,4.76656959649903
"338799",1.18765914635433,3.34263832380828,5.64219754388098,2.41658081968323e-06,9.32193447118648e-06,4.22978700057855
"23067",1.81897358597887,5.65903912634038,10.4699977323902,3.07793279912719e-12,8.45929361817702e-11,17.6648002054193
"5715",-0.440099273048473,4.81464375839728,-3.22602647158999,0.00275274887732905,0.00540991094900832,-2.77774496860167
"144406",-0.0639967965410304,2.6832084312654,-0.310458385210581,0.758085052617914,0.800340622903186,-7.05542880175395
"605",0.924085985272699,4.84202797970423,7.05278964428415,3.58540221319034e-08,2.23700977301405e-07,8.25644367198016
"22877",0.882834262270352,6.02146261627705,5.89880361036225,1.11572955665423e-06,4.67001798355218e-06,4.77768188156087
"56616",-0.148294871277975,5.22530245833791,-1.35182085856022,0.185251888952025,0.237732729692064,-6.58055917308647
"65082",-0.327869928962603,5.16745450936461,-3.60242003525319,0.00098420605562134,0.00211941645743222,-1.84024462296467
"6249",0.283204079699045,6.88249167159868,2.60645387422424,0.013427523163612,0.0225959224561946,-4.35842734208407
"55596",-0.653838072181926,4.83355801205344,-4.19536997311288,0.000181135300303085,0.000456954962128238,-0.130476026618235
"65117",0.243038349390766,6.04505494961233,1.54848355913761,0.130654771102896,0.174682135146813,-6.3576494085195
"9735",0.942178545707021,3.97430152977962,4.0050988984061,0.000314278078693875,0.000751151361845702,-0.701843695814119
"8562",0.141181725269954,6.22712592829305,1.29251571083006,0.204790513348893,0.25991804295717,-6.71332516070886
"9026",1.90446077944445,5.36865283979002,9.06451962229728,1.2135015550405e-10,1.62697834893492e-09,13.9723390385876
